ID,DateTime,Description,PositionNoLeap,Latitude,Longitude
5116,2021-04-22 19:51:06,Zwangsbremse wurde aktiviert,427633,47.24065028257892,8.189451120408062
5407,2021-04-22 19:51:06,Zwangsbremse wurde aktiviert,427633,47.24065028257892,8.189451120408062
5233,2021-04-28 07:36:34,Zwangsbremse wurde aktiviert,100791,47.307758865659096,8.050576945076998
5430,2021-04-28 07:36:34,Zwangsbremse wurde aktiviert,100791,47.307758865659096,8.050576945076998
5265,2021-05-04 08:42:30,Zwangsbremse wurde aktiviert,202476,47.39210285675056,8.055729780827548
5462,2021-05-04 08:42:30,Zwangsbremse wurde aktiviert,202476,47.39210285675056,8.055729780827548
5289,2021-05-11 16:59:51,Keine Linienleitertelegramme empfangen,99018,47.30620412472125,8.050098585377514
5486,2021-05-11 16:59:51,Keine Linienleitertelegramme empfangen,99018,47.30620412472125,8.050098585377514
5303,2021-05-17 05:31:47,Zwangsbremse wurde aktiviert,202479,47.39210392529433,8.055733422702538
5500,2021-05-17 05:31:47,Zwangsbremse wurde aktiviert,202479,47.39210392529433,8.055733422702538
5304,2021-05-17 05:57:51,Keine Linienleitertelegramme empfangen,202479,47.39210392529433,8.055733422702538
5501,2021-05-17 05:57:51,Keine Linienleitertelegramme empfangen,202479,47.39210392529433,8.055733422702538
5306,2021-05-17 18:30:04,Keine Linienleitertelegramme empfangen,202479,47.39210392529433,8.055733422702538
5503,2021-05-17 18:30:04,Keine Linienleitertelegramme empfangen,202479,47.39210392529433,8.055733422702538
5323,2021-05-21 13:46:55,Keine Linienleitertelegramme empfangen,202485,47.39210606238188,8.055740706452518
5520,2021-05-21 13:46:55,Keine Linienleitertelegramme empfangen,202485,47.39210606238188,8.055740706452518
5559,2021-06-01 16:55:43,Zwangsbremse wurde aktiviert,99008,47.30619547102526,8.050095057038336
5563,2021-06-02 06:47:50,Keine Linienleitertelegramme empfangen,97580,47.3049780064167,8.049515542389983
5564,2021-06-02 14:54:37,Zwangsbremse wurde aktiviert,97580,47.3049780064167,8.049515542389983
5573,2021-06-07 16:59:18,Keine Linienleitertelegramme empfangen,97458,47.30487292533504,8.049469959728103
5576,2021-06-08 09:01:54,Keine Linienleitertelegramme empfangen,276676,47.35003475827508,8.111452210833221
5581,2021-06-09 06:55:04,Zwangsbremse wurde aktiviert,202904,47.39224525634743,8.056255311972071
5598,2021-06-14 08:41:03,Zwangsbremse wurde aktiviert,321428,47.31082791360248,8.1144589665936
5608,2021-06-16 21:02:09,Zwangsbremse wurde aktiviert,200123,47.39100278922648,8.053113758364507
5628,2021-06-22 06:43:29,Keine Linienleitertelegramme empfangen,202481,47.39210463765684,8.055735850619199
5638,2021-06-24 05:33:29,Zwangsbremse wurde aktiviert,98269,47.30556398312815,8.049803069048709
